type,name,country1,country2,country3,country4,country5,country6,country7,country8,country9,country10,country11,country12,country13,country14,country15,country16,country17,country18,country19,country20,country21
surname,Puusepp,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Qazaishvili,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Quinn,Northern Ireland,Republic of Ireland,,,,,,,,,,,,,,,,,,,
surname,Quliyev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Rabtsau,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Racu,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Racz,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Radev,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Radic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Radovanovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Radovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Radu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Radulescu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Radulovic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Ragnarsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Raicevic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Rakhimov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Rakic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Rakitic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Rama,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Ramadani,Kosovo,,,,,,,,,,,,,,,,,,,,
surname,Ramanauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Ramazanov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Ramirez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Ramos,Andorra,Gibraltar,Portugal,Spain,,,,,,,,,,,,,,,,,
surname,Rand,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Rantanen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Raptis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Rasanen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Rasmussen,Denmark,Faroe Islands,,,,,,,,,,,,,,,,,,,
surname,Raudsepp,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Rebane,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Reding,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Rees,Wales,,,,,,,,,,,,,,,,,,,,
surname,Refaelov,Israel,,,,,,,,,,,,,,,,,,,,
surname,Reid,Northern Ireland,Scotland,,,,,,,,,,,,,,,,,,,
surname,Reilly,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Reis,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Renard,Belgium,France,Monaco,,,,,,,,,,,,,,,,,,
surname,Reuter,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Rexha,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Ribeiro,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Ricci,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Richardson,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Richter,Germany,,,,,,,,,,,,,,,,,,,,
surname,Rimkus,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Rinaldi,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Ringstad,Norway,,,,,,,,,,,,,,,,,,,,
surname,Ristic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Ristovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Rizzo,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Roberts,Wales,,,,,,,,,,,,,,,,,,,,
surname,Robertson,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Rocha,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Rodrigues,Luxembourg,Portugal,,,,,,,,,,,,,,,,,,,
surname,Rodriguez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Rohtla,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Rojas,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Romano,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Romanov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Romero,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Rosenberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Rossi,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Roth,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,,
surname,Rowlands,Wales,,,,,,,,,,,,,,,,,,,,
surname,Rozitis,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Rozman,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Rrahmani,Kosovo,,,,,,,,,,,,,,,,,,,,
surname,Rubio,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Rudenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Ruiz,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Russell,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Russo,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Rusu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Rutkowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Ruud,Norway,,,,,,,,,,,,,,,,,,,,
surname,Ruzicka,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Ryan,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Rybakov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Rzayev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Sa,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Saar,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Saarinen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Sadigov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Sadiku,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Sadykov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Safarov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Safonov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Sagatov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Sahakyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Sahin,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Sakalauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Sakalouski,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Sakellariou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Salahov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Salazar,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Salihovic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Salminen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Salo,Finland,,,,,,,,,,,,,,,,,,,,
surname,Salomonsson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Salonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Samaras,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Sammut,Malta,,,,,,,,,,,,,,,,,,,,
surname,Samuelsen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Sanchez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Sandberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Sandu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Sandvik,Norway,,,,,,,,,,,,,,,,,,,,
surname,Sanna,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Santana,Andorra,Gibraltar,Portugal,Spain,,,,,,,,,,,,,,,,,
surname,Santoro,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Santos,Andorra,Gibraltar,Portugal,Spain,,,,,,,,,,,,,,,,,
surname,Sarapuu,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Sargsyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Sari,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Saric,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Sarsenov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Sauchanka,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Savchenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Savic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Savicevic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Saville,Northern Ireland,,,,,,,,,,,,,,,,,,,,
surname,Savin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Savolainen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Scekic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Scepanovic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Schaus,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Schembri,Malta,,,,,,,,,,,,,,,,,,,,
surname,Schmid,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Schmidt,Germany,,,,,,,,,,,,,,,,,,,,
surname,Schmit,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Schneider,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Schroder,Germany,,,,,,,,,,,,,,,,,,,,
surname,Schroeder,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Schubert,Austria,Germany,Liechtenstein,,,,,,,,,,,,,,,,,,
surname,Schulz,Germany,,,,,,,,,,,,,,,,,,,,
surname,Schumacher,Germany,,,,,,,,,,,,,,,,,,,,
surname,Scott,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Sedlacek,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Segal,Israel,,,,,,,,,,,,,,,,,,,,
surname,Seitkali,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Sekulic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Sekulovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Selimi,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Semyonov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Sepp,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Serban,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Sergeyev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Serikbayev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Serra,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Serrano,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Sever,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Sezer,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Shabtai,Israel,,,,,,,,,,,,,,,,,,,,
surname,Shala,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Sharon,Israel,,,,,,,,,,,,,,,,,,,,
surname,Sharp,England,Gibraltar,Scotland,,,,,,,,,,,,,,,,,,
surname,Shehu,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Shengelia,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Sheridan,Republic of Ireland,,,,,,,,,,,,,,,,,,,,
surname,Shevchenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Shevchuk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Shukurov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Sideris,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Sidorov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Sigurdsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Sigurjonsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Sikora,Poland,,,,,,,,,,,,,,,,,,,,
surname,Sild,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Sillaste,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Silva,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Silvestri,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Simeonov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Simic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Simko,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Simkus,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Simon,France,Germany,Hungary,Luxembourg,Monaco,,,,,,,,,,,,,,,,
surname,Simonovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Simonyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Simpson,England,Gibraltar,Scotland,,,,,,,,,,,,,,,,,,
surname,Simsek,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Sinclair,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Sindrason,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Sipila,Finland,,,,,,,,,,,,,,,,,,,,
surname,Sirbu,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Sivertsen,Norway,,,,,,,,,,,,,,,,,,,,
surname,Sjoberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Skaale,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Skoglund,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Skujins,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Smirnov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Smit,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Smith,England,Gibraltar,Scotland,Wales,,,,,,,,,,,,,,,,,
surname,Sobczak,Poland,,,,,,,,,,,,,,,,,,,,
surname,Sobolev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Softic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Sokolov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Sokolowski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Solberg,Norway,,,,,,,,,,,,,,,,,,,,
surname,Solomon,Israel,,,,,,,,,,,,,,,,,,,,
surname,Solomou,Cyprus,,,,,,,,,,,,,,,,,,,,
surname,Solovyov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Sorensen,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Sorokin,Russia,,,,,,,,,,,,,,,,,,,,
surname,Sousa,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Soylu,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Spahic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Spasovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Spataru,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Spiteri,Malta,,,,,,,,,,,,,,,,,,,,
surname,Spyropoulos,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Stan,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Stancu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Stanic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Stankevicius,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Stankovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Statkevich,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Stavrou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Steensen,Denmark,,,,,,,,,,,,,,,,,,,,
surname,Stefanik,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Stefanov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Stefansson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Steichen,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Stenberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Stepanov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Stepanyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Stewart,Scotland,,,,,,,,,,,,,,,,,,,,
surname,Stoica,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Stojanovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Stojanovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Stoyanov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Straume,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Strom,Norway,Sweden,,,,,,,,,,,,,,,,,,,
surname,Suarez,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Suljic,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Sultanov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Sults,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Sundberg,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Suyumbayev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Sveinsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Svendsen,Denmark,Norway,,,,,,,,,,,,,,,,,,,
surname,Svensson,Sweden,,,,,,,,,,,,,,,,,,,,
surname,Svoboda,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Sydorchuk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Szabo,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Szilagyi,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Szulc,Poland,,,,,,,,,,,,,,,,,,,,
surname,Szymanski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Tabatadze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Tadevosyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Tadic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Tagiyev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Tahiri,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Tal,Israel,,,,,,,,,,,,,,,,,,,,
surname,Talibov,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Talts,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Tamm,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Tamosaitis,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Tarasenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Tasevski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Taylor,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Tazhibayev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Teixeira,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Tekin,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Testa,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Theodorou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Thill,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Thomas,England,Gibraltar,Wales,,,,,,,,,,,,,,,,,,
surname,Thomassen,Denmark,Norway,,,,,,,,,,,,,,,,,,,
surname,Thomsen,Denmark,Faroe Islands,,,,,,,,,,,,,,,,,,,
surname,Thorsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Thorsteinsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Tikhonov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Titov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Tkachenko,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Tkachuk,Ukraine,,,,,,,,,,,,,,,,,,,,
surname,Todorov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Todorovic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Todorovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Toivonen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Toleutayev,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Tolic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Toma,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Tomasevic,Montenegro,,,,,,,,,,,,,,,,,,,,
surname,Tomaszewski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Tomazic,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Tomic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Tomson,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Tomsons,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Toom,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Topal,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Torgersen,Norway,,,,,,,,,,,,,,,,,,,,
surname,Torok,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Torosyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Torres,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Toth,Hungary,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Trajkovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Trofimov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Tsiklauri,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Tsimafeyeu,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Tsintsadze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Tsvetanov,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Tudor,Moldova,Romania,Wales,,,,,,,,,,,,,,,,,,
surname,Tulegenov,Kazakhstan,,,,,,,,,,,,,,,,,,,,
surname,Tuominen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Turan,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Turgeman,Israel,,,,,,,,,,,,,,,,,,,,
surname,Turk,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Turner,England,Gibraltar,,,,,,,,,,,,,,,,,,,
surname,Turpel,Luxembourg,,,,,,,,,,,,,,,,,,,,
surname,Turunen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Tzortzis,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Ucar,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Uibo,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Ujkani,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Upitis,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Urban,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Urbanski,Poland,,,,,,,,,,,,,,,,,,,,
surname,Urbonas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Ursu,Moldova,,,,,,,,,,,,,,,,,,,,
surname,Uysal,Turkey,,,,,,,,,,,,,,,,,,,,
surname,Vaher,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Vainio,Finland,,,,,,,,,,,,,,,,,,,,
surname,Vaknin,Israel,,,,,,,,,,,,,,,,,,,,
surname,Valantas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Valberg,Norway,,,,,,,,,,,,,,,,,,,,
surname,Valge,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Valiyev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Valko,Slovakia,,,,,,,,,,,,,,,,,,,,
surname,Valsson,Iceland,,,,,,,,,,,,,,,,,,,,
surname,Valverde,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Van Dam,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Van den Berg,Belgium,Netherlands,,,,,,,,,,,,,,,,,,,
surname,Van der Meer,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Van der Velde,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Van der Ven,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Van Dijk,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Van Dooren,Belgium,,,,,,,,,,,,,,,,,,,,
surname,Van Houten,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Van Leeuwen,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Van Loon,Belgium,Netherlands,,,,,,,,,,,,,,,,,,,
surname,Van Roy,Belgium,,,,,,,,,,,,,,,,,,,,
surname,Van Vliet,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Vanags,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Vardanyan,Armenia,,,,,,,,,,,,,,,,,,,,
surname,Vares,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Varga,Hungary,Slovakia,,,,,,,,,,,,,,,,,,,
surname,Vargas,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Vashakidze,Georgia,,,,,,,,,,,,,,,,,,,,
surname,Vasic,Montenegro,Serbia,,,,,,,,,,,,,,,,,,,
surname,Vasile,Moldova,Romania,,,,,,,,,,,,,,,,,,,
surname,Vasileiou,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Vasilev,Bulgaria,North Macedonia,,,,,,,,,,,,,,,,,,,
surname,Vasilevich,Belarus,,,,,,,,,,,,,,,,,,,,
surname,Vasilevski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Vasiliauskas,Lithuania,,,,,,,,,,,,,,,,,,,,
surname,Vasiliev,Russia,,,,,,,,,,,,,,,,,,,,
surname,Vata,Albania,Kosovo,,,,,,,,,,,,,,,,,,,
surname,Vatnhamar,Faroe Islands,,,,,,,,,,,,,,,,,,,,
surname,Vaughan,Wales,,,,,,,,,,,,,,,,,,,,
surname,Vaz,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Vega,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Velasco,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Veliyev,Azerbaijan,,,,,,,,,,,,,,,,,,,,
surname,Velkovski,North Macedonia,,,,,,,,,,,,,,,,,,,,
surname,Vella,Malta,,,,,,,,,,,,,,,,,,,,
surname,Ventura,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Verbeek,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Verbic,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Vermeulen,Belgium,Netherlands,,,,,,,,,,,,,,,,,,,
surname,Vesely,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Vicente,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Vidal,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Vidmar,Slovenia,,,,,,,,,,,,,,,,,,,,
surname,Vidovic,Croatia,,,,,,,,,,,,,,,,,,,,
surname,Vieira,Portugal,,,,,,,,,,,,,,,,,,,,
surname,Vik,Norway,,,,,,,,,,,,,,,,,,,,
surname,Viks,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Vila,Andorra,Gibraltar,Spain,,,,,,,,,,,,,,,,,,
surname,Vill,Estonia,,,,,,,,,,,,,,,,,,,,
surname,Villa,Italy,San Marino,,,,,,,,,,,,,,,,,,,
surname,Vincze,Hungary,,,,,,,,,,,,,,,,,,,,
surname,Vinogradov,Russia,,,,,,,,,,,,,,,,,,,,
surname,Virtanen,Finland,,,,,,,,,,,,,,,,,,,,
surname,Visca,Bosnia,,,,,,,,,,,,,,,,,,,,
surname,Visser,Netherlands,,,,,,,,,,,,,,,,,,,,
surname,Vitols,Latvia,,,,,,,,,,,,,,,,,,,,
surname,Vlachos,Cyprus,Greece,,,,,,,,,,,,,,,,,,,
surname,Vlcek,Czechia,,,,,,,,,,,,,,,,,,,,
surname,Vogel,Austria,Germany,Liechtenstein,Switzerland,,,,,,,,,,,,,,,,,
surname,Voicu,Moldova,Romania,,,,,,,,,,,,,,,,,,,
